#?o name="cp1361-ms-1996"
#?o ucm:code_set_alias="cp1361-ms	ms1361	windows1361	windows-1361"
## Source: 397,474  96-05-23   2:47 CP_1361.NLS
#?o license="Public Domain"
0xA0CE	U+BA29		# <hangul>
0xA0CF	U+BA2A		# <hangul>
0xA0D0	U+BA2B		# <hangul>
0xA0D1	U+BA2C		# <hangul>
0xA0D2	U+003F	->	# QUESTION MARK
0xA0D3	U+BA2D		# <hangul>
0xA0D4	U+BA2E		# <hangul>
0xA0D5	U+BA2F		# <hangul>
0xA0D6	U+BA30		# <hangul>
0xA0D7	U+BA31		# <hangul>
0xA0D8	U+BA32		# <hangul>
0xA0D9	U+BA33		# <hangul>
0xA0DA	U+BA34		# <hangul>
0xA0DB	U+BA35		# <hangul>
0xA0DC	U+BA36		# <hangul>
0xA0DD	U+BA37		# <hangul>
0xA0DE	U+003F	->	# QUESTION MARK
0xA0DF	U+003F	->	# QUESTION MARK
0xA0E0	U+003F	->	# QUESTION MARK
0xA0E1	U+BA38		# <hangul>
0xA0E2	U+BA39		# <hangul>
0xA0E3	U+BA3A		# <hangul>
0xA0E4	U+BA3B		# <hangul>
0xA0E5	U+BA3C		# <hangul>
0xA0E6	U+BA3D		# <hangul>
0xA0E7	U+BA3E		# <hangul>
0xA0E8	U+BA3F		# <hangul>
0xA0E9	U+BA40		# <hangul>
0xA0EA	U+BA41		# <hangul>
0xA0EB	U+BA42		# <hangul>
0xA0EC	U+BA43		# <hangul>
0xA0ED	U+BA44		# <hangul>
0xA0EE	U+BA45		# <hangul>
0xA0EF	U+BA46		# <hangul>
0xA0F0	U+BA47		# <hangul>
0xA0F1	U+BA48		# <hangul>
0xA0F2	U+003F	->	# QUESTION MARK
0xA0F3	U+BA49		# <hangul>
0xA0F4	U+BA4A		# <hangul>
0xA0F5	U+BA4B		# <hangul>
0xA0F6	U+BA4C		# <hangul>
0xA0F7	U+BA4D		# <hangul>
0xA0F8	U+BA4E		# <hangul>
0xA0F9	U+BA4F		# <hangul>
0xA0FA	U+BA50		# <hangul>
0xA0FB	U+BA51		# <hangul>
0xA0FC	U+BA52		# <hangul>
0xA0FD	U+BA53		# <hangul>
0xA0FE	U+003F	->	# QUESTION MARK
0xA131	U+003F	->	# QUESTION MARK
0xA132	U+003F	->	# QUESTION MARK
0xA133	U+003F	->	# QUESTION MARK
0xA134	U+003F	->	# QUESTION MARK
0xA135	U+003F	->	# QUESTION MARK
0xA136	U+003F	->	# QUESTION MARK
0xA137	U+003F	->	# QUESTION MARK
0xA138	U+003F	->	# QUESTION MARK
0xA139	U+003F	->	# QUESTION MARK
0xA13A	U+003F	->	# QUESTION MARK
0xA13B	U+003F	->	# QUESTION MARK
0xA13C	U+003F	->	# QUESTION MARK
0xA13D	U+003F	->	# QUESTION MARK
0xA13E	U+003F	->	# QUESTION MARK
0xA13F	U+003F	->	# QUESTION MARK
0xA140	U+003F	->	# QUESTION MARK
0xA141	U+BA54		# <hangul>
0xA142	U+BA55		# <hangul>
0xA143	U+BA56		# <hangul>
0xA144	U+BA57		# <hangul>
0xA145	U+BA58		# <hangul>
0xA146	U+BA59		# <hangul>
0xA147	U+BA5A		# <hangul>
0xA148	U+BA5B		# <hangul>
0xA149	U+BA5C		# <hangul>
0xA14A	U+BA5D		# <hangul>
0xA14B	U+BA5E		# <hangul>
0xA14C	U+BA5F		# <hangul>
0xA14D	U+BA60		# <hangul>
0xA14E	U+BA61		# <hangul>
0xA14F	U+BA62		# <hangul>
0xA150	U+BA63		# <hangul>
0xA151	U+BA64		# <hangul>
0xA152	U+003F	->	# QUESTION MARK
0xA153	U+BA65		# <hangul>
0xA154	U+BA66		# <hangul>
0xA155	U+BA67		# <hangul>
0xA156	U+BA68		# <hangul>
0xA157	U+BA69		# <hangul>
0xA158	U+BA6A		# <hangul>
0xA159	U+BA6B		# <hangul>
0xA15A	U+BA6C		# <hangul>
0xA15B	U+BA6D		# <hangul>
0xA15C	U+BA6E		# <hangul>
0xA15D	U+BA6F		# <hangul>
0xA15E	U+003F	->	# QUESTION MARK
0xA15F	U+003F	->	# QUESTION MARK
0xA160	U+003F	->	# QUESTION MARK
0xA161	U+BA70		# <hangul>
0xA162	U+BA71		# <hangul>
0xA163	U+BA72		# <hangul>
0xA164	U+BA73		# <hangul>
0xA165	U+BA74		# <hangul>
0xA166	U+BA75		# <hangul>
0xA167	U+BA76		# <hangul>
0xA168	U+BA77		# <hangul>
0xA169	U+BA78		# <hangul>
0xA16A	U+BA79		# <hangul>
0xA16B	U+BA7A		# <hangul>
0xA16C	U+BA7B		# <hangul>
0xA16D	U+BA7C		# <hangul>
0xA16E	U+BA7D		# <hangul>
0xA16F	U+BA7E		# <hangul>
0xA170	U+BA7F		# <hangul>
0xA171	U+BA80		# <hangul>
0xA172	U+003F	->	# QUESTION MARK
0xA173	U+BA81		# <hangul>
0xA174	U+BA82		# <hangul>
0xA175	U+BA83		# <hangul>
0xA176	U+BA84		# <hangul>
0xA177	U+BA85		# <hangul>
0xA178	U+BA86		# <hangul>
0xA179	U+BA87		# <hangul>
0xA17A	U+BA88		# <hangul>
0xA17B	U+BA89		# <hangul>
0xA17C	U+BA8A		# <hangul>
0xA17D	U+BA8B		# <hangul>
0xA17E	U+003F	->	# QUESTION MARK
0xA17F	U+003F	->	# QUESTION MARK
0xA180	U+003F	->	# QUESTION MARK
0xA181	U+BA8C		# <hangul>
0xA182	U+BA8D		# <hangul>
0xA183	U+BA8E		# <hangul>
0xA184	U+BA8F		# <hangul>
0xA185	U+BA90		# <hangul>
0xA186	U+BA91		# <hangul>
0xA187	U+BA92		# <hangul>
0xA188	U+BA93		# <hangul>
0xA189	U+BA94		# <hangul>
0xA18A	U+BA95		# <hangul>
0xA18B	U+BA96		# <hangul>
0xA18C	U+BA97		# <hangul>
0xA18D	U+BA98		# <hangul>
0xA18E	U+BA99		# <hangul>
0xA18F	U+BA9A		# <hangul>
0xA190	U+BA9B		# <hangul>
0xA191	U+BA9C		# <hangul>
0xA192	U+003F	->	# QUESTION MARK
0xA193	U+BA9D		# <hangul>
0xA194	U+BA9E		# <hangul>
0xA195	U+BA9F		# <hangul>
0xA196	U+BAA0		# <hangul>
0xA197	U+BAA1		# <hangul>
0xA198	U+BAA2		# <hangul>
0xA199	U+BAA3		# <hangul>
0xA19A	U+BAA4		# <hangul>
0xA19B	U+BAA5		# <hangul>
0xA19C	U+BAA6		# <hangul>
0xA19D	U+BAA7		# <hangul>
0xA19E	U+003F	->	# QUESTION MARK
0xA19F	U+003F	->	# QUESTION MARK
0xA1A0	U+003F	->	# QUESTION MARK
0xA1A1	U+BAA8		# <hangul>
0xA1A2	U+BAA9		# <hangul>
0xA1A3	U+BAAA		# <hangul>
0xA1A4	U+BAAB		# <hangul>
0xA1A5	U+BAAC		# <hangul>
0xA1A6	U+BAAD		# <hangul>
0xA1A7	U+BAAE		# <hangul>
0xA1A8	U+BAAF		# <hangul>
0xA1A9	U+BAB0		# <hangul>
0xA1AA	U+BAB1		# <hangul>
0xA1AB	U+BAB2		# <hangul>
0xA1AC	U+BAB3		# <hangul>
0xA1AD	U+BAB4		# <hangul>
0xA1AE	U+BAB5		# <hangul>
0xA1AF	U+BAB6		# <hangul>
0xA1B0	U+BAB7		# <hangul>
0xA1B1	U+BAB8		# <hangul>
0xA1B2	U+003F	->	# QUESTION MARK
0xA1B3	U+BAB9		# <hangul>
0xA1B4	U+BABA		# <hangul>
0xA1B5	U+BABB		# <hangul>
0xA1B6	U+BABC		# <hangul>
0xA1B7	U+BABD		# <hangul>
0xA1B8	U+BABE		# <hangul>
0xA1B9	U+BABF		# <hangul>
0xA1BA	U+BAC0		# <hangul>
0xA1BB	U+BAC1		# <hangul>
0xA1BC	U+BAC2		# <hangul>
0xA1BD	U+BAC3		# <hangul>
0xA1BE	U+003F	->	# QUESTION MARK
0xA1BF	U+003F	->	# QUESTION MARK
0xA1C0	U+003F	->	# QUESTION MARK
0xA1C1	U+BAC4		# <hangul>
0xA1C2	U+BAC5		# <hangul>
0xA1C3	U+BAC6		# <hangul>
0xA1C4	U+BAC7		# <hangul>
0xA1C5	U+BAC8		# <hangul>
0xA1C6	U+BAC9		# <hangul>
0xA1C7	U+BACA		# <hangul>
0xA1C8	U+BACB		# <hangul>
0xA1C9	U+BACC		# <hangul>
0xA1CA	U+BACD		# <hangul>
0xA1CB	U+BACE		# <hangul>
0xA1CC	U+BACF		# <hangul>
0xA1CD	U+BAD0		# <hangul>
0xA1CE	U+BAD1		# <hangul>
0xA1CF	U+BAD2		# <hangul>
0xA1D0	U+BAD3		# <hangul>
0xA1D1	U+BAD4		# <hangul>
0xA1D2	U+003F	->	# QUESTION MARK
0xA1D3	U+BAD5		# <hangul>
0xA1D4	U+BAD6		# <hangul>
0xA1D5	U+BAD7		# <hangul>
0xA1D6	U+BAD8		# <hangul>
0xA1D7	U+BAD9		# <hangul>
0xA1D8	U+BADA		# <hangul>
0xA1D9	U+BADB		# <hangul>
0xA1DA	U+BADC		# <hangul>
0xA1DB	U+BADD		# <hangul>
0xA1DC	U+BADE		# <hangul>
0xA1DD	U+BADF		# <hangul>
0xA1DE	U+003F	->	# QUESTION MARK
0xA1DF	U+003F	->	# QUESTION MARK
0xA1E0	U+003F	->	# QUESTION MARK
0xA1E1	U+BAE0		# <hangul>
0xA1E2	U+BAE1		# <hangul>
0xA1E3	U+BAE2		# <hangul>
0xA1E4	U+BAE3		# <hangul>
0xA1E5	U+BAE4		# <hangul>
0xA1E6	U+BAE5		# <hangul>
0xA1E7	U+BAE6		# <hangul>
0xA1E8	U+BAE7		# <hangul>
0xA1E9	U+BAE8		# <hangul>
0xA1EA	U+BAE9		# <hangul>
0xA1EB	U+BAEA		# <hangul>
0xA1EC	U+BAEB		# <hangul>
0xA1ED	U+BAEC		# <hangul>
0xA1EE	U+BAED		# <hangul>
0xA1EF	U+BAEE		# <hangul>
0xA1F0	U+BAEF		# <hangul>
0xA1F1	U+BAF0		# <hangul>
0xA1F2	U+003F	->	# QUESTION MARK
0xA1F3	U+BAF1		# <hangul>
0xA1F4	U+BAF2		# <hangul>
0xA1F5	U+BAF3		# <hangul>
0xA1F6	U+BAF4		# <hangul>
0xA1F7	U+BAF5		# <hangul>
0xA1F8	U+BAF6		# <hangul>
0xA1F9	U+BAF7		# <hangul>
0xA1FA	U+BAF8		# <hangul>
0xA1FB	U+BAF9		# <hangul>
0xA1FC	U+BAFA		# <hangul>
0xA1FD	U+BAFB		# <hangul>
0xA1FE	U+003F	->	# QUESTION MARK
0xA231	U+003F	->	# QUESTION MARK
0xA232	U+003F	->	# QUESTION MARK
0xA233	U+003F	->	# QUESTION MARK
0xA234	U+003F	->	# QUESTION MARK
0xA235	U+003F	->	# QUESTION MARK
0xA236	U+003F	->	# QUESTION MARK
0xA237	U+003F	->	# QUESTION MARK
0xA238	U+003F	->	# QUESTION MARK
0xA239	U+003F	->	# QUESTION MARK
0xA23A	U+003F	->	# QUESTION MARK
0xA23B	U+003F	->	# QUESTION MARK
0xA23C	U+003F	->	# QUESTION MARK
0xA23D	U+003F	->	# QUESTION MARK
0xA23E	U+003F	->	# QUESTION MARK
0xA23F	U+003F	->	# QUESTION MARK
0xA240	U+003F	->	# QUESTION MARK
0xA241	U+BAFC		# <hangul>
0xA242	U+BAFD		# <hangul>
0xA243	U+BAFE		# <hangul>
0xA244	U+BAFF		# <hangul>
0xA245	U+BB00		# <hangul>
0xA246	U+BB01		# <hangul>
0xA247	U+BB02		# <hangul>
0xA248	U+BB03		# <hangul>
0xA249	U+BB04		# <hangul>
0xA24A	U+BB05		# <hangul>
0xA24B	U+BB06		# <hangul>
0xA24C	U+BB07		# <hangul>
0xA24D	U+BB08		# <hangul>
0xA24E	U+BB09		# <hangul>
0xA24F	U+BB0A		# <hangul>
0xA250	U+BB0B		# <hangul>
0xA251	U+BB0C		# <hangul>
0xA252	U+003F	->	# QUESTION MARK
0xA253	U+BB0D		# <hangul>
0xA254	U+BB0E		# <hangul>
0xA255	U+BB0F		# <hangul>
0xA256	U+BB10		# <hangul>
0xA257	U+BB11		# <hangul>
0xA258	U+BB12		# <hangul>
0xA259	U+BB13		# <hangul>
0xA25A	U+BB14		# <hangul>
0xA25B	U+BB15		# <hangul>
0xA25C	U+BB16		# <hangul>
0xA25D	U+BB17		# <hangul>
0xA25E	U+003F	->	# QUESTION MARK
0xA25F	U+003F	->	# QUESTION MARK
0xA260	U+003F	->	# QUESTION MARK
0xA261	U+BB18		# <hangul>
0xA262	U+BB19		# <hangul>
0xA263	U+BB1A		# <hangul>
0xA264	U+BB1B		# <hangul>
0xA265	U+BB1C		# <hangul>
0xA266	U+BB1D		# <hangul>
0xA267	U+BB1E		# <hangul>
0xA268	U+BB1F		# <hangul>
0xA269	U+BB20		# <hangul>
0xA26A	U+BB21		# <hangul>
0xA26B	U+BB22		# <hangul>
0xA26C	U+BB23		# <hangul>
0xA26D	U+BB24		# <hangul>
0xA26E	U+BB25		# <hangul>
0xA26F	U+BB26		# <hangul>
0xA270	U+BB27		# <hangul>
0xA271	U+BB28		# <hangul>
0xA272	U+003F	->	# QUESTION MARK
0xA273	U+BB29		# <hangul>
0xA274	U+BB2A		# <hangul>
0xA275	U+BB2B		# <hangul>
0xA276	U+BB2C		# <hangul>
0xA277	U+BB2D		# <hangul>
0xA278	U+BB2E		# <hangul>
0xA279	U+BB2F		# <hangul>
0xA27A	U+BB30		# <hangul>
0xA27B	U+BB31		# <hangul>
0xA27C	U+BB32		# <hangul>
0xA27D	U+BB33		# <hangul>
0xA27E	U+003F	->	# QUESTION MARK
0xA27F	U+003F	->	# QUESTION MARK
0xA280	U+003F	->	# QUESTION MARK
0xA281	U+BB34		# <hangul>
0xA282	U+BB35		# <hangul>
0xA283	U+BB36		# <hangul>
0xA284	U+BB37		# <hangul>
0xA285	U+BB38		# <hangul>
0xA286	U+BB39		# <hangul>
0xA287	U+BB3A		# <hangul>
0xA288	U+BB3B		# <hangul>
0xA289	U+BB3C		# <hangul>
0xA28A	U+BB3D		# <hangul>
0xA28B	U+BB3E		# <hangul>
0xA28C	U+BB3F		# <hangul>
0xA28D	U+BB40		# <hangul>
0xA28E	U+BB41		# <hangul>
0xA28F	U+BB42		# <hangul>
0xA290	U+BB43		# <hangul>
0xA291	U+BB44		# <hangul>
0xA292	U+003F	->	# QUESTION MARK
0xA293	U+BB45		# <hangul>
0xA294	U+BB46		# <hangul>
0xA295	U+BB47		# <hangul>
0xA296	U+BB48		# <hangul>
0xA297	U+BB49		# <hangul>
0xA298	U+BB4A		# <hangul>
0xA299	U+BB4B		# <hangul>
0xA29A	U+BB4C		# <hangul>
0xA29B	U+BB4D		# <hangul>
0xA29C	U+BB4E		# <hangul>
0xA29D	U+BB4F		# <hangul>
0xA29E	U+003F	->	# QUESTION MARK
0xA29F	U+003F	->	# QUESTION MARK
0xA2A0	U+003F	->	# QUESTION MARK
0xA2A1	U+BB50		# <hangul>
0xA2A2	U+BB51		# <hangul>
0xA2A3	U+BB52		# <hangul>
0xA2A4	U+BB53		# <hangul>
0xA2A5	U+BB54		# <hangul>
0xA2A6	U+BB55		# <hangul>
0xA2A7	U+BB56		# <hangul>
0xA2A8	U+BB57		# <hangul>
0xA2A9	U+BB58		# <hangul>
0xA2AA	U+BB59		# <hangul>
0xA2AB	U+BB5A		# <hangul>
0xA2AC	U+BB5B		# <hangul>
0xA2AD	U+BB5C		# <hangul>
0xA2AE	U+BB5D		# <hangul>
0xA2AF	U+BB5E		# <hangul>
0xA2B0	U+BB5F		# <hangul>
0xA2B1	U+BB60		# <hangul>
0xA2B2	U+003F	->	# QUESTION MARK
0xA2B3	U+BB61		# <hangul>
0xA2B4	U+BB62		# <hangul>
0xA2B5	U+BB63		# <hangul>
0xA2B6	U+BB64		# <hangul>
0xA2B7	U+BB65		# <hangul>
0xA2B8	U+BB66		# <hangul>
0xA2B9	U+BB67		# <hangul>
0xA2BA	U+BB68		# <hangul>
0xA2BB	U+BB69		# <hangul>
0xA2BC	U+BB6A		# <hangul>
0xA2BD	U+BB6B		# <hangul>
0xA2BE	U+003F	->	# QUESTION MARK
0xA2BF	U+003F	->	# QUESTION MARK
0xA2C0	U+003F	->	# QUESTION MARK
0xA2C1	U+BB6C		# <hangul>
0xA2C2	U+BB6D		# <hangul>
0xA2C3	U+BB6E		# <hangul>
0xA2C4	U+BB6F		# <hangul>
0xA2C5	U+BB70		# <hangul>
0xA2C6	U+BB71		# <hangul>
0xA2C7	U+BB72		# <hangul>
0xA2C8	U+BB73		# <hangul>
0xA2C9	U+BB74		# <hangul>
0xA2CA	U+BB75		# <hangul>
0xA2CB	U+BB76		# <hangul>
0xA2CC	U+BB77		# <hangul>
0xA2CD	U+BB78		# <hangul>
0xA2CE	U+BB79		# <hangul>
0xA2CF	U+BB7A		# <hangul>
0xA2D0	U+BB7B		# <hangul>
0xA2D1	U+BB7C		# <hangul>
0xA2D2	U+003F	->	# QUESTION MARK
0xA2D3	U+BB7D		# <hangul>
0xA2D4	U+BB7E		# <hangul>
0xA2D5	U+BB7F		# <hangul>
0xA2D6	U+BB80		# <hangul>
0xA2D7	U+BB81		# <hangul>
0xA2D8	U+BB82		# <hangul>
0xA2D9	U+BB83		# <hangul>
0xA2DA	U+BB84		# <hangul>
0xA2DB	U+BB85		# <hangul>
0xA2DC	U+BB86		# <hangul>
0xA2DD	U+BB87		# <hangul>
0xA2DE	U+003F	->	# QUESTION MARK
0xA2DF	U+003F	->	# QUESTION MARK
0xA2E0	U+003F	->	# QUESTION MARK
0xA2E1	U+BB88		# <hangul>
0xA2E2	U+BB89		# <hangul>
0xA2E3	U+BB8A		# <hangul>
0xA2E4	U+BB8B		# <hangul>
0xA2E5	U+BB8C		# <hangul>
0xA2E6	U+BB8D		# <hangul>
0xA2E7	U+BB8E		# <hangul>
0xA2E8	U+BB8F		# <hangul>
0xA2E9	U+BB90		# <hangul>
0xA2EA	U+BB91		# <hangul>
0xA2EB	U+BB92		# <hangul>
0xA2EC	U+BB93		# <hangul>
0xA2ED	U+BB94		# <hangul>
0xA2EE	U+BB95		# <hangul>
0xA2EF	U+BB96		# <hangul>
0xA2F0	U+BB97		# <hangul>
0xA2F1	U+BB98		# <hangul>
0xA2F2	U+003F	->	# QUESTION MARK
0xA2F3	U+BB99		# <hangul>
0xA2F4	U+BB9A		# <hangul>
0xA2F5	U+BB9B		# <hangul>
0xA2F6	U+BB9C		# <hangul>
0xA2F7	U+BB9D		# <hangul>
0xA2F8	U+BB9E		# <hangul>
0xA2F9	U+BB9F		# <hangul>
0xA2FA	U+BBA0		# <hangul>
0xA2FB	U+BBA1		# <hangul>
0xA2FC	U+BBA2		# <hangul>
0xA2FD	U+BBA3		# <hangul>
0xA2FE	U+003F	->	# QUESTION MARK
0xA331	U+003F	->	# QUESTION MARK
0xA332	U+003F	->	# QUESTION MARK
0xA333	U+003F	->	# QUESTION MARK
0xA334	U+003F	->	# QUESTION MARK
0xA335	U+003F	->	# QUESTION MARK
0xA336	U+003F	->	# QUESTION MARK
0xA337	U+003F	->	# QUESTION MARK
0xA338	U+003F	->	# QUESTION MARK
0xA339	U+003F	->	# QUESTION MARK
0xA33A	U+003F	->	# QUESTION MARK
0xA33B	U+003F	->	# QUESTION MARK
0xA33C	U+003F	->	# QUESTION MARK
0xA33D	U+003F	->	# QUESTION MARK
0xA33E	U+003F	->	# QUESTION MARK
0xA33F	U+003F	->	# QUESTION MARK
0xA340	U+003F	->	# QUESTION MARK
0xA341	U+BBA4		# <hangul>
0xA342	U+BBA5		# <hangul>
0xA343	U+BBA6		# <hangul>
0xA344	U+BBA7		# <hangul>
0xA345	U+BBA8		# <hangul>
0xA346	U+BBA9		# <hangul>
0xA347	U+BBAA		# <hangul>
0xA348	U+BBAB		# <hangul>
0xA349	U+BBAC		# <hangul>
0xA34A	U+BBAD		# <hangul>
0xA34B	U+BBAE		# <hangul>
0xA34C	U+BBAF		# <hangul>
0xA34D	U+BBB0		# <hangul>
0xA34E	U+BBB1		# <hangul>
0xA34F	U+BBB2		# <hangul>
0xA350	U+BBB3		# <hangul>
0xA351	U+BBB4		# <hangul>
0xA352	U+003F	->	# QUESTION MARK
0xA353	U+BBB5		# <hangul>
0xA354	U+BBB6		# <hangul>
0xA355	U+BBB7		# <hangul>
0xA356	U+BBB8		# <hangul>
0xA357	U+BBB9		# <hangul>
0xA358	U+BBBA		# <hangul>
0xA359	U+BBBB		# <hangul>
0xA35A	U+BBBC		# <hangul>
0xA35B	U+BBBD		# <hangul>
0xA35C	U+BBBE		# <hangul>
0xA35D	U+BBBF		# <hangul>
0xA35E	U+003F	->	# QUESTION MARK
0xA35F	U+003F	->	# QUESTION MARK
0xA360	U+003F	->	# QUESTION MARK
0xA361	U+BBC0		# <hangul>
0xA362	U+BBC1		# <hangul>
0xA363	U+BBC2		# <hangul>
0xA364	U+BBC3		# <hangul>
0xA365	U+BBC4		# <hangul>
0xA366	U+BBC5		# <hangul>
0xA367	U+BBC6		# <hangul>
0xA368	U+BBC7		# <hangul>
0xA369	U+BBC8		# <hangul>
0xA36A	U+BBC9		# <hangul>
0xA36B	U+BBCA		# <hangul>
0xA36C	U+BBCB		# <hangul>
0xA36D	U+BBCC		# <hangul>
0xA36E	U+BBCD		# <hangul>
0xA36F	U+BBCE		# <hangul>
0xA370	U+BBCF		# <hangul>
0xA371	U+BBD0		# <hangul>
0xA372	U+003F	->	# QUESTION MARK
0xA373	U+BBD1		# <hangul>
0xA374	U+BBD2		# <hangul>
0xA375	U+BBD3		# <hangul>
0xA376	U+BBD4		# <hangul>
0xA377	U+BBD5		# <hangul>
0xA378	U+BBD6		# <hangul>
0xA379	U+BBD7		# <hangul>
0xA37A	U+BBD8		# <hangul>
0xA37B	U+BBD9		# <hangul>
0xA37C	U+BBDA		# <hangul>
0xA37D	U+BBDB		# <hangul>
0xA37E	U+003F	->	# QUESTION MARK
0xA37F	U+003F	->	# QUESTION MARK
0xA380	U+003F	->	# QUESTION MARK
0xA381	U+BBDC		# <hangul>
0xA382	U+BBDD		# <hangul>
0xA383	U+BBDE		# <hangul>
0xA384	U+BBDF		# <hangul>
0xA385	U+BBE0		# <hangul>
0xA386	U+BBE1		# <hangul>
0xA387	U+BBE2		# <hangul>
0xA388	U+BBE3		# <hangul>
0xA389	U+BBE4		# <hangul>
0xA38A	U+BBE5		# <hangul>
0xA38B	U+BBE6		# <hangul>
0xA38C	U+BBE7		# <hangul>
0xA38D	U+BBE8		# <hangul>
0xA38E	U+BBE9		# <hangul>
0xA38F	U+BBEA		# <hangul>
0xA390	U+BBEB		# <hangul>
0xA391	U+BBEC		# <hangul>
0xA392	U+003F	->	# QUESTION MARK
0xA393	U+BBED		# <hangul>
0xA394	U+BBEE		# <hangul>
0xA395	U+BBEF		# <hangul>
0xA396	U+BBF0		# <hangul>
0xA397	U+BBF1		# <hangul>
0xA398	U+BBF2		# <hangul>
0xA399	U+BBF3		# <hangul>
0xA39A	U+BBF4		# <hangul>
0xA39B	U+BBF5		# <hangul>
0xA39C	U+BBF6		# <hangul>
0xA39D	U+BBF7		# <hangul>
0xA39E	U+003F	->	# QUESTION MARK
0xA39F	U+003F	->	# QUESTION MARK
0xA3A0	U+003F	->	# QUESTION MARK
0xA3A1	U+BBF8		# <hangul>
0xA3A2	U+BBF9		# <hangul>
0xA3A3	U+BBFA		# <hangul>
0xA3A4	U+BBFB		# <hangul>
0xA3A5	U+BBFC		# <hangul>
0xA3A6	U+BBFD		# <hangul>
0xA3A7	U+BBFE		# <hangul>
0xA3A8	U+BBFF		# <hangul>
0xA3A9	U+BC00		# <hangul>
0xA3AA	U+BC01		# <hangul>
0xA3AB	U+BC02		# <hangul>
0xA3AC	U+BC03		# <hangul>
0xA3AD	U+BC04		# <hangul>
0xA3AE	U+BC05		# <hangul>
0xA3AF	U+BC06		# <hangul>
0xA3B0	U+BC07		# <hangul>
0xA3B1	U+BC08		# <hangul>
0xA3B2	U+003F	->	# QUESTION MARK
0xA3B3	U+BC09		# <hangul>
0xA3B4	U+BC0A		# <hangul>
0xA3B5	U+BC0B		# <hangul>
0xA3B6	U+BC0C		# <hangul>
0xA3B7	U+BC0D		# <hangul>
0xA3B8	U+BC0E		# <hangul>
0xA3B9	U+BC0F		# <hangul>
0xA3BA	U+BC10		# <hangul>
0xA3BB	U+BC11		# <hangul>
0xA3BC	U+BC12		# <hangul>
0xA3BD	U+BC13		# <hangul>
0xA3BE	U+003F	->	# QUESTION MARK
0xA3BF	U+003F	->	# QUESTION MARK
0xA3C0	U+003F	->	# QUESTION MARK
0xA3C1	U+003F	->	# QUESTION MARK
0xA3C2	U+003F	->	# QUESTION MARK
0xA3C3	U+003F	->	# QUESTION MARK
0xA3C4	U+003F	->	# QUESTION MARK
0xA3C5	U+003F	->	# QUESTION MARK
0xA3C6	U+003F	->	# QUESTION MARK
0xA3C7	U+003F	->	# QUESTION MARK
0xA3C8	U+003F	->	# QUESTION MARK
0xA3C9	U+003F	->	# QUESTION MARK
0xA3CA	U+003F	->	# QUESTION MARK
0xA3CB	U+003F	->	# QUESTION MARK
0xA3CC	U+003F	->	# QUESTION MARK
0xA3CD	U+003F	->	# QUESTION MARK
0xA3CE	U+003F	->	# QUESTION MARK
0xA3CF	U+003F	->	# QUESTION MARK
0xA3D0	U+003F	->	# QUESTION MARK
0xA3D1	U+003F	->	# QUESTION MARK
0xA3D2	U+003F	->	# QUESTION MARK
0xA3D3	U+003F	->	# QUESTION MARK
0xA3D4	U+003F	->	# QUESTION MARK
0xA3D5	U+003F	->	# QUESTION MARK
0xA3D6	U+003F	->	# QUESTION MARK
0xA3D7	U+003F	->	# QUESTION MARK
0xA3D8	U+003F	->	# QUESTION MARK
0xA3D9	U+003F	->	# QUESTION MARK
0xA3DA	U+003F	->	# QUESTION MARK
0xA3DB	U+003F	->	# QUESTION MARK
0xA3DC	U+003F	->	# QUESTION MARK
0xA3DD	U+003F	->	# QUESTION MARK
0xA3DE	U+003F	->	# QUESTION MARK
0xA3DF	U+003F	->	# QUESTION MARK
0xA3E0	U+003F	->	# QUESTION MARK
0xA3E1	U+003F	->	# QUESTION MARK
0xA3E2	U+003F	->	# QUESTION MARK
0xA3E3	U+003F	->	# QUESTION MARK
0xA3E4	U+003F	->	# QUESTION MARK
0xA3E5	U+003F	->	# QUESTION MARK
0xA3E6	U+003F	->	# QUESTION MARK
0xA3E7	U+003F	->	# QUESTION MARK
0xA3E8	U+003F	->	# QUESTION MARK
0xA3E9	U+003F	->	# QUESTION MARK
0xA3EA	U+003F	->	# QUESTION MARK
0xA3EB	U+003F	->	# QUESTION MARK
0xA3EC	U+003F	->	# QUESTION MARK
0xA3ED	U+003F	->	# QUESTION MARK
0xA3EE	U+003F	->	# QUESTION MARK
0xA3EF	U+003F	->	# QUESTION MARK
0xA3F0	U+003F	->	# QUESTION MARK
0xA3F1	U+003F	->	# QUESTION MARK
0xA3F2	U+003F	->	# QUESTION MARK
0xA3F3	U+003F	->	# QUESTION MARK
0xA3F4	U+003F	->	# QUESTION MARK
0xA3F5	U+003F	->	# QUESTION MARK
0xA3F6	U+003F	->	# QUESTION MARK
0xA3F7	U+003F	->	# QUESTION MARK
0xA3F8	U+003F	->	# QUESTION MARK
0xA3F9	U+003F	->	# QUESTION MARK
0xA3FA	U+003F	->	# QUESTION MARK
0xA3FB	U+003F	->	# QUESTION MARK
0xA3FC	U+003F	->	# QUESTION MARK
0xA3FD	U+003F	->	# QUESTION MARK
0xA3FE	U+003F	->	# QUESTION MARK
0xA431	U+003F	->	# QUESTION MARK
0xA432	U+003F	->	# QUESTION MARK
0xA433	U+003F	->	# QUESTION MARK
0xA434	U+003F	->	# QUESTION MARK
0xA435	U+003F	->	# QUESTION MARK
