#?PETBL/1.0 SOURCE
#?o name="cp20932-ms-2001"
#?o ucm:code_set_alias="cp20932-ms	ms20932	windows20932	windows-20932"
## Source: WindowsNT/5.01.2600 (Service Pack 1) (Windows XP) (586) MSIE/6.0.2800.1106
#?o license="Public Domain"
0xB65E	U+569F	<-	# <cjk>
0xB65F	U+56A6	<-	# <cjk>
0xB660	U+56A7	<-	# <cjk>
0xB661	U+56A8	<-	# <cjk>
0xB662	U+56A9	<-	# <cjk>
0xB663	U+56AB	<-	# <cjk>
0xB664	U+56AC	<-	# <cjk>
0xB665	U+56AD	<-	# <cjk>
0xB666	U+56B1	<-	# <cjk>
0xB667	U+56B3	<-	# <cjk>
0xB668	U+56B7	<-	# <cjk>
0xB669	U+56BE	<-	# <cjk>
0xB66A	U+56C5	<-	# <cjk>
0xB66B	U+56C9	<-	# <cjk>
0xB66C	U+56CA	<-	# <cjk>
0xB66D	U+56CB	<-	# <cjk>
0xB66E	U+56CF	<-	# <cjk>
0xB66F	U+56D0	<-	# <cjk>
0xB670	U+56CC	<-	# <cjk>
0xB671	U+56CD	<-	# <cjk>
0xB672	U+56D9	<-	# <cjk>
0xB673	U+56DC	<-	# <cjk>
0xB674	U+56DD	<-	# <cjk>
0xB675	U+56DF	<-	# <cjk>
0xB676	U+56E1	<-	# <cjk>
0xB677	U+56E4	<-	# <cjk>
0xB678	U+56E5	<-	# <cjk>
0xB679	U+56E6	<-	# <cjk>
0xB67A	U+56E7	<-	# <cjk>
0xB67B	U+56E8	<-	# <cjk>
0xB67C	U+56F1	<-	# <cjk>
0xB67D	U+56EB	<-	# <cjk>
0xB67E	U+56ED	<-	# <cjk>
0xB6A1	U+4F9B		# <cjk>
0xB6A2	U+4FA0		# <cjk>
0xB6A3	U+50D1		# <cjk>
0xB6A4	U+5147		# <cjk>
0xB6A5	U+7AF6		# <cjk>
0xB6A6	U+5171		# <cjk>
0xB6A7	U+51F6		# <cjk>
0xB6A8	U+5354		# <cjk>
0xB6A9	U+5321		# <cjk>
0xB6AA	U+537F		# <cjk>
0xB6AB	U+53EB		# <cjk>
0xB6AC	U+55AC		# <cjk>
0xB6AD	U+5883		# <cjk>
0xB6AE	U+5CE1		# <cjk>
0xB6AF	U+5F37		# <cjk>
0xB6B0	U+5F4A		# <cjk>
0xB6B1	U+602F		# <cjk>
0xB6B2	U+6050		# <cjk>
0xB6B3	U+606D		# <cjk>
0xB6B4	U+631F		# <cjk>
0xB6B5	U+6559		# <cjk>
0xB6B6	U+6A4B		# <cjk>
0xB6B7	U+6CC1		# <cjk>
0xB6B8	U+72C2		# <cjk>
0xB6B9	U+72ED		# <cjk>
0xB6BA	U+77EF		# <cjk>
0xB6BB	U+80F8		# <cjk>
0xB6BC	U+8105		# <cjk>
0xB6BD	U+8208		# <cjk>
0xB6BE	U+854E		# <cjk>
0xB6BF	U+90F7		# <cjk>
0xB6C0	U+93E1		# <cjk>
0xB6C1	U+97FF		# <cjk>
0xB6C2	U+9957		# <cjk>
0xB6C3	U+9A5A		# <cjk>
0xB6C4	U+4EF0		# <cjk>
0xB6C5	U+51DD		# <cjk>
0xB6C6	U+5C2D		# <cjk>
0xB6C7	U+6681		# <cjk>
0xB6C8	U+696D		# <cjk>
0xB6C9	U+5C40		# <cjk>
0xB6CA	U+66F2		# <cjk>
0xB6CB	U+6975		# <cjk>
0xB6CC	U+7389		# <cjk>
0xB6CD	U+6850		# <cjk>
0xB6CE	U+7C81		# <cjk>
0xB6CF	U+50C5		# <cjk>
0xB6D0	U+52E4		# <cjk>
0xB6D1	U+5747		# <cjk>
0xB6D2	U+5DFE		# <cjk>
0xB6D3	U+9326		# <cjk>
0xB6D4	U+65A4		# <cjk>
0xB6D5	U+6B23		# <cjk>
0xB6D6	U+6B3D		# <cjk>
0xB6D7	U+7434		# <cjk>
0xB6D8	U+7981		# <cjk>
0xB6D9	U+79BD		# <cjk>
0xB6DA	U+7B4B		# <cjk>
0xB6DB	U+7DCA		# <cjk>
0xB6DC	U+82B9		# <cjk>
0xB6DD	U+83CC		# <cjk>
0xB6DE	U+887F		# <cjk>
0xB6DF	U+895F		# <cjk>
0xB6E0	U+8B39		# <cjk>
0xB6E1	U+8FD1		# <cjk>
0xB6E2	U+91D1		# <cjk>
0xB6E3	U+541F		# <cjk>
0xB6E4	U+9280		# <cjk>
0xB6E5	U+4E5D		# <cjk>
0xB6E6	U+5036		# <cjk>
0xB6E7	U+53E5		# <cjk>
0xB6E8	U+533A		# <cjk>
0xB6E9	U+72D7		# <cjk>
0xB6EA	U+7396		# <cjk>
0xB6EB	U+77E9		# <cjk>
0xB6EC	U+82E6		# <cjk>
0xB6ED	U+8EAF		# <cjk>
0xB6EE	U+99C6		# <cjk>
0xB6EF	U+99C8		# <cjk>
0xB6F0	U+99D2		# <cjk>
0xB6F1	U+5177		# <cjk>
0xB6F2	U+611A		# <cjk>
0xB6F3	U+865E		# <cjk>
0xB6F4	U+55B0		# <cjk>
0xB6F5	U+7A7A		# <cjk>
0xB6F6	U+5076		# <cjk>
0xB6F7	U+5BD3		# <cjk>
0xB6F8	U+9047		# <cjk>
0xB6F9	U+9685		# <cjk>
0xB6FA	U+4E32		# <cjk>
0xB6FB	U+6ADB		# <cjk>
0xB6FC	U+91E7		# <cjk>
0xB6FD	U+5C51		# <cjk>
0xB6FE	U+5C48		# <cjk>
0xB721	U+56F6	<-	# <cjk>
0xB722	U+56F7	<-	# <cjk>
0xB723	U+5701	<-	# <cjk>
0xB724	U+5702	<-	# <cjk>
0xB725	U+5707	<-	# <cjk>
0xB726	U+570A	<-	# <cjk>
0xB727	U+570C	<-	# <cjk>
0xB728	U+5711	<-	# <cjk>
0xB729	U+5715	<-	# <cjk>
0xB72A	U+571A	<-	# <cjk>
0xB72B	U+571B	<-	# <cjk>
0xB72C	U+571D	<-	# <cjk>
0xB72D	U+5720	<-	# <cjk>
0xB72E	U+5722	<-	# <cjk>
0xB72F	U+5723	<-	# <cjk>
0xB730	U+5724	<-	# <cjk>
0xB731	U+5725	<-	# <cjk>
0xB732	U+5729	<-	# <cjk>
0xB733	U+572A	<-	# <cjk>
0xB734	U+572C	<-	# <cjk>
0xB735	U+572E	<-	# <cjk>
0xB736	U+572F	<-	# <cjk>
0xB737	U+5733	<-	# <cjk>
0xB738	U+5734	<-	# <cjk>
0xB739	U+573D	<-	# <cjk>
0xB73A	U+573E	<-	# <cjk>
0xB73B	U+573F	<-	# <cjk>
0xB73C	U+5745	<-	# <cjk>
0xB73D	U+5746	<-	# <cjk>
0xB73E	U+574C	<-	# <cjk>
0xB73F	U+574D	<-	# <cjk>
0xB740	U+5752	<-	# <cjk>
0xB741	U+5762	<-	# <cjk>
0xB742	U+5765	<-	# <cjk>
0xB743	U+5767	<-	# <cjk>
0xB744	U+5768	<-	# <cjk>
0xB745	U+576B	<-	# <cjk>
0xB746	U+576D	<-	# <cjk>
0xB747	U+576E	<-	# <cjk>
0xB748	U+576F	<-	# <cjk>
0xB749	U+5770	<-	# <cjk>
0xB74A	U+5771	<-	# <cjk>
0xB74B	U+5773	<-	# <cjk>
0xB74C	U+5774	<-	# <cjk>
0xB74D	U+5775	<-	# <cjk>
0xB74E	U+5777	<-	# <cjk>
0xB74F	U+5779	<-	# <cjk>
0xB750	U+577A	<-	# <cjk>
0xB751	U+577B	<-	# <cjk>
0xB752	U+577C	<-	# <cjk>
0xB753	U+577E	<-	# <cjk>
0xB754	U+5781	<-	# <cjk>
0xB755	U+5783	<-	# <cjk>
0xB756	U+578C	<-	# <cjk>
0xB757	U+5794	<-	# <cjk>
0xB758	U+5797	<-	# <cjk>
0xB759	U+5799	<-	# <cjk>
0xB75A	U+579A	<-	# <cjk>
0xB75B	U+579C	<-	# <cjk>
0xB75C	U+579D	<-	# <cjk>
0xB75D	U+579E	<-	# <cjk>
0xB75E	U+579F	<-	# <cjk>
0xB75F	U+57A1	<-	# <cjk>
0xB760	U+5795	<-	# <cjk>
0xB761	U+57A7	<-	# <cjk>
0xB762	U+57A8	<-	# <cjk>
0xB763	U+57A9	<-	# <cjk>
0xB764	U+57AC	<-	# <cjk>
0xB765	U+57B8	<-	# <cjk>
0xB766	U+57BD	<-	# <cjk>
0xB767	U+57C7	<-	# <cjk>
0xB768	U+57C8	<-	# <cjk>
0xB769	U+57CC	<-	# <cjk>
0xB76A	U+57CF	<-	# <cjk>
0xB76B	U+57D5	<-	# <cjk>
0xB76C	U+57DD	<-	# <cjk>
0xB76D	U+57DE	<-	# <cjk>
0xB76E	U+57E4	<-	# <cjk>
0xB76F	U+57E6	<-	# <cjk>
0xB770	U+57E7	<-	# <cjk>
0xB771	U+57E9	<-	# <cjk>
0xB772	U+57ED	<-	# <cjk>
0xB773	U+57F0	<-	# <cjk>
0xB774	U+57F5	<-	# <cjk>
0xB775	U+57F6	<-	# <cjk>
0xB776	U+57F8	<-	# <cjk>
0xB777	U+57FD	<-	# <cjk>
0xB778	U+57FE	<-	# <cjk>
0xB779	U+57FF	<-	# <cjk>
0xB77A	U+5803	<-	# <cjk>
0xB77B	U+5804	<-	# <cjk>
0xB77C	U+5808	<-	# <cjk>
0xB77D	U+5809	<-	# <cjk>
0xB77E	U+57E1	<-	# <cjk>
0xB7A1	U+6398		# <cjk>
0xB7A2	U+7A9F		# <cjk>
0xB7A3	U+6C93		# <cjk>
0xB7A4	U+9774		# <cjk>
0xB7A5	U+8F61		# <cjk>
0xB7A6	U+7AAA		# <cjk>
0xB7A7	U+718A		# <cjk>
0xB7A8	U+9688		# <cjk>
0xB7A9	U+7C82		# <cjk>
0xB7AA	U+6817		# <cjk>
0xB7AB	U+7E70		# <cjk>
0xB7AC	U+6851		# <cjk>
0xB7AD	U+936C		# <cjk>
0xB7AE	U+52F2		# <cjk>
0xB7AF	U+541B		# <cjk>
0xB7B0	U+85AB		# <cjk>
0xB7B1	U+8A13		# <cjk>
0xB7B2	U+7FA4		# <cjk>
0xB7B3	U+8ECD		# <cjk>
0xB7B4	U+90E1		# <cjk>
0xB7B5	U+5366		# <cjk>
0xB7B6	U+8888		# <cjk>
0xB7B7	U+7941		# <cjk>
0xB7B8	U+4FC2		# <cjk>
0xB7B9	U+50BE		# <cjk>
0xB7BA	U+5211		# <cjk>
0xB7BB	U+5144		# <cjk>
0xB7BC	U+5553		# <cjk>
0xB7BD	U+572D		# <cjk>
0xB7BE	U+73EA		# <cjk>
0xB7BF	U+578B		# <cjk>
0xB7C0	U+5951		# <cjk>
0xB7C1	U+5F62		# <cjk>
0xB7C2	U+5F84		# <cjk>
0xB7C3	U+6075		# <cjk>
0xB7C4	U+6176		# <cjk>
0xB7C5	U+6167		# <cjk>
0xB7C6	U+61A9		# <cjk>
0xB7C7	U+63B2		# <cjk>
0xB7C8	U+643A		# <cjk>
0xB7C9	U+656C		# <cjk>
0xB7CA	U+666F		# <cjk>
0xB7CB	U+6842		# <cjk>
0xB7CC	U+6E13		# <cjk>
0xB7CD	U+7566		# <cjk>
0xB7CE	U+7A3D		# <cjk>
0xB7CF	U+7CFB		# <cjk>
0xB7D0	U+7D4C		# <cjk>
0xB7D1	U+7D99		# <cjk>
0xB7D2	U+7E4B		# <cjk>
0xB7D3	U+7F6B		# <cjk>
0xB7D4	U+830E		# <cjk>
0xB7D5	U+834A		# <cjk>
0xB7D6	U+86CD		# <cjk>
0xB7D7	U+8A08		# <cjk>
0xB7D8	U+8A63		# <cjk>
0xB7D9	U+8B66		# <cjk>
0xB7DA	U+8EFD		# <cjk>
0xB7DB	U+981A		# <cjk>
0xB7DC	U+9D8F		# <cjk>
0xB7DD	U+82B8		# <cjk>
0xB7DE	U+8FCE		# <cjk>
0xB7DF	U+9BE8		# <cjk>
0xB7E0	U+5287		# <cjk>
0xB7E1	U+621F		# <cjk>
0xB7E2	U+6483		# <cjk>
0xB7E3	U+6FC0		# <cjk>
0xB7E4	U+9699		# <cjk>
0xB7E5	U+6841		# <cjk>
0xB7E6	U+5091		# <cjk>
0xB7E7	U+6B20		# <cjk>
0xB7E8	U+6C7A		# <cjk>
0xB7E9	U+6F54		# <cjk>
0xB7EA	U+7A74		# <cjk>
0xB7EB	U+7D50		# <cjk>
0xB7EC	U+8840		# <cjk>
0xB7ED	U+8A23		# <cjk>
0xB7EE	U+6708		# <cjk>
0xB7EF	U+4EF6		# <cjk>
0xB7F0	U+5039		# <cjk>
0xB7F1	U+5026		# <cjk>
0xB7F2	U+5065		# <cjk>
0xB7F3	U+517C		# <cjk>
0xB7F4	U+5238		# <cjk>
0xB7F5	U+5263		# <cjk>
0xB7F6	U+55A7		# <cjk>
0xB7F7	U+570F		# <cjk>
0xB7F8	U+5805		# <cjk>
0xB7F9	U+5ACC		# <cjk>
0xB7FA	U+5EFA		# <cjk>
0xB7FB	U+61B2		# <cjk>
0xB7FC	U+61F8		# <cjk>
0xB7FD	U+62F3		# <cjk>
0xB7FE	U+6372		# <cjk>
0xB821	U+580C	<-	# <cjk>
0xB822	U+580D	<-	# <cjk>
0xB823	U+581B	<-	# <cjk>
0xB824	U+581E	<-	# <cjk>
0xB825	U+581F	<-	# <cjk>
0xB826	U+5820	<-	# <cjk>
0xB827	U+5826	<-	# <cjk>
0xB828	U+5827	<-	# <cjk>
0xB829	U+582D	<-	# <cjk>
0xB82A	U+5832	<-	# <cjk>
0xB82B	U+5839	<-	# <cjk>
0xB82C	U+583F	<-	# <cjk>
0xB82D	U+5849	<-	# <cjk>
0xB82E	U+584C	<-	# <cjk>
0xB82F	U+584D	<-	# <cjk>
0xB830	U+584F	<-	# <cjk>
0xB831	U+5850	<-	# <cjk>
0xB832	U+5855	<-	# <cjk>
0xB833	U+585F	<-	# <cjk>
0xB834	U+5861	<-	# <cjk>
0xB835	U+5864	<-	# <cjk>
0xB836	U+5867	<-	# <cjk>
0xB837	U+5868	<-	# <cjk>
0xB838	U+5878	<-	# <cjk>
0xB839	U+587C	<-	# <cjk>
0xB83A	U+587F	<-	# <cjk>
0xB83B	U+5880	<-	# <cjk>
0xB83C	U+5881	<-	# <cjk>
0xB83D	U+5887	<-	# <cjk>
0xB83E	U+5888	<-	# <cjk>
0xB83F	U+5889	<-	# <cjk>
0xB840	U+588A	<-	# <cjk>
0xB841	U+588C	<-	# <cjk>
0xB842	U+588D	<-	# <cjk>
0xB843	U+588F	<-	# <cjk>
0xB844	U+5890	<-	# <cjk>
0xB845	U+5894	<-	# <cjk>
0xB846	U+5896	<-	# <cjk>
0xB847	U+589D	<-	# <cjk>
0xB848	U+58A0	<-	# <cjk>
0xB849	U+58A1	<-	# <cjk>
0xB84A	U+58A2	<-	# <cjk>
0xB84B	U+58A6	<-	# <cjk>
0xB84C	U+58A9	<-	# <cjk>
0xB84D	U+58B1	<-	# <cjk>
0xB84E	U+58B2	<-	# <cjk>
0xB84F	U+58C4	<-	# <cjk>
0xB850	U+58BC	<-	# <cjk>
0xB851	U+58C2	<-	# <cjk>
0xB852	U+58C8	<-	# <cjk>
0xB853	U+58CD	<-	# <cjk>
0xB854	U+58CE	<-	# <cjk>
0xB855	U+58D0	<-	# <cjk>
0xB856	U+58D2	<-	# <cjk>
0xB857	U+58D4	<-	# <cjk>
0xB858	U+58D6	<-	# <cjk>
0xB859	U+58DA	<-	# <cjk>
0xB85A	U+58DD	<-	# <cjk>
0xB85B	U+58E1	<-	# <cjk>
0xB85C	U+58E2	<-	# <cjk>
0xB85D	U+58E9	<-	# <cjk>
0xB85E	U+58F3	<-	# <cjk>
0xB85F	U+5905	<-	# <cjk>
0xB860	U+5906	<-	# <cjk>
0xB861	U+590B	<-	# <cjk>
0xB862	U+590C	<-	# <cjk>
0xB863	U+5912	<-	# <cjk>
0xB864	U+5913	<-	# <cjk>
0xB865	U+5914	<-	# <cjk>
0xB866	U+8641	<-	# <cjk>
0xB867	U+591D	<-	# <cjk>
0xB868	U+5921	<-	# <cjk>
0xB869	U+5923	<-	# <cjk>
0xB86A	U+5924	<-	# <cjk>
0xB86B	U+5928	<-	# <cjk>
0xB86C	U+592F	<-	# <cjk>
0xB86D	U+5930	<-	# <cjk>
0xB86E	U+5933	<-	# <cjk>
0xB86F	U+5935	<-	# <cjk>
0xB870	U+5936	<-	# <cjk>
0xB871	U+593F	<-	# <cjk>
0xB872	U+5943	<-	# <cjk>
0xB873	U+5946	<-	# <cjk>
0xB874	U+5952	<-	# <cjk>
0xB875	U+5953	<-	# <cjk>
0xB876	U+5959	<-	# <cjk>
0xB877	U+595B	<-	# <cjk>
0xB878	U+595D	<-	# <cjk>
0xB879	U+595E	<-	# <cjk>
0xB87A	U+595F	<-	# <cjk>
0xB87B	U+5961	<-	# <cjk>
0xB87C	U+5963	<-	# <cjk>
0xB87D	U+596B	<-	# <cjk>
0xB87E	U+596D	<-	# <cjk>
0xB8A1	U+691C		# <cjk>
0xB8A2	U+6A29		# <cjk>
0xB8A3	U+727D		# <cjk>
0xB8A4	U+72AC		# <cjk>
0xB8A5	U+732E		# <cjk>
0xB8A6	U+7814		# <cjk>
0xB8A7	U+786F		# <cjk>
0xB8A8	U+7D79		# <cjk>
0xB8A9	U+770C		# <cjk>
0xB8AA	U+80A9		# <cjk>
0xB8AB	U+898B		# <cjk>
0xB8AC	U+8B19		# <cjk>
0xB8AD	U+8CE2		# <cjk>
0xB8AE	U+8ED2		# <cjk>
0xB8AF	U+9063		# <cjk>
0xB8B0	U+9375		# <cjk>
0xB8B1	U+967A		# <cjk>
0xB8B2	U+9855		# <cjk>
0xB8B3	U+9A13		# <cjk>
0xB8B4	U+9E78		# <cjk>
0xB8B5	U+5143		# <cjk>
0xB8B6	U+539F		# <cjk>
0xB8B7	U+53B3		# <cjk>
0xB8B8	U+5E7B		# <cjk>
0xB8B9	U+5F26		# <cjk>
0xB8BA	U+6E1B		# <cjk>
0xB8BB	U+6E90		# <cjk>
0xB8BC	U+7384		# <cjk>
0xB8BD	U+73FE		# <cjk>
0xB8BE	U+7D43		# <cjk>
0xB8BF	U+8237		# <cjk>
0xB8C0	U+8A00		# <cjk>
0xB8C1	U+8AFA		# <cjk>
0xB8C2	U+9650		# <cjk>
0xB8C3	U+4E4E		# <cjk>
0xB8C4	U+500B		# <cjk>
0xB8C5	U+53E4		# <cjk>
0xB8C6	U+547C		# <cjk>
0xB8C7	U+56FA		# <cjk>
0xB8C8	U+59D1		# <cjk>
0xB8C9	U+5B64		# <cjk>
0xB8CA	U+5DF1		# <cjk>
0xB8CB	U+5EAB		# <cjk>
0xB8CC	U+5F27		# <cjk>
0xB8CD	U+6238		# <cjk>
0xB8CE	U+6545		# <cjk>
0xB8CF	U+67AF		# <cjk>
0xB8D0	U+6E56		# <cjk>
0xB8D1	U+72D0		# <cjk>
0xB8D2	U+7CCA		# <cjk>
0xB8D3	U+88B4		# <cjk>
0xB8D4	U+80A1		# <cjk>
0xB8D5	U+80E1		# <cjk>
0xB8D6	U+83F0		# <cjk>
0xB8D7	U+864E		# <cjk>
0xB8D8	U+8A87		# <cjk>
0xB8D9	U+8DE8		# <cjk>
0xB8DA	U+9237		# <cjk>
0xB8DB	U+96C7		# <cjk>
0xB8DC	U+9867		# <cjk>
0xB8DD	U+9F13		# <cjk>
0xB8DE	U+4E94		# <cjk>
0xB8DF	U+4E92		# <cjk>
0xB8E0	U+4F0D		# <cjk>
0xB8E1	U+5348		# <cjk>
0xB8E2	U+5449		# <cjk>
0xB8E3	U+543E		# <cjk>
0xB8E4	U+5A2F		# <cjk>
0xB8E5	U+5F8C		# <cjk>
0xB8E6	U+5FA1		# <cjk>
0xB8E7	U+609F		# <cjk>
0xB8E8	U+68A7		# <cjk>
0xB8E9	U+6A8E		# <cjk>
0xB8EA	U+745A		# <cjk>
0xB8EB	U+7881		# <cjk>
0xB8EC	U+8A9E		# <cjk>
0xB8ED	U+8AA4		# <cjk>
0xB8EE	U+8B77		# <cjk>
0xB8EF	U+9190		# <cjk>
0xB8F0	U+4E5E		# <cjk>
0xB8F1	U+9BC9		# <cjk>
0xB8F2	U+4EA4		# <cjk>
0xB8F3	U+4F7C		# <cjk>
0xB8F4	U+4FAF		# <cjk>
0xB8F5	U+5019		# <cjk>
0xB8F6	U+5016		# <cjk>
0xB8F7	U+5149		# <cjk>
0xB8F8	U+516C		# <cjk>
0xB8F9	U+529F		# <cjk>
0xB8FA	U+52B9		# <cjk>
0xB8FB	U+52FE		# <cjk>
0xB8FC	U+539A		# <cjk>
0xB8FD	U+53E3		# <cjk>
0xB8FE	U+5411		# <cjk>
0xB921	U+596F	<-	# <cjk>
0xB922	U+5972	<-	# <cjk>
0xB923	U+5975	<-	# <cjk>
0xB924	U+5976	<-	# <cjk>
0xB925	U+5979	<-	# <cjk>
0xB926	U+597B	<-	# <cjk>
0xB927	U+597C	<-	# <cjk>
0xB928	U+598B	<-	# <cjk>
0xB929	U+598C	<-	# <cjk>
0xB92A	U+598E	<-	# <cjk>
0xB92B	U+5992	<-	# <cjk>
0xB92C	U+5995	<-	# <cjk>
0xB92D	U+5997	<-	# <cjk>
0xB92E	U+599F	<-	# <cjk>
0xB92F	U+59A4	<-	# <cjk>
0xB930	U+59A7	<-	# <cjk>
0xB931	U+59AD	<-	# <cjk>
0xB932	U+59AE	<-	# <cjk>
0xB933	U+59AF	<-	# <cjk>
0xB934	U+59B0	<-	# <cjk>
0xB935	U+59B3	<-	# <cjk>
0xB936	U+59B7	<-	# <cjk>
0xB937	U+59BA	<-	# <cjk>
0xB938	U+59BC	<-	# <cjk>
0xB939	U+59C1	<-	# <cjk>
0xB93A	U+59C3	<-	# <cjk>
0xB93B	U+59C4	<-	# <cjk>
0xB93C	U+59C8	<-	# <cjk>
0xB93D	U+59CA	<-	# <cjk>
0xB93E	U+59CD	<-	# <cjk>
0xB93F	U+59D2	<-	# <cjk>
0xB940	U+59DD	<-	# <cjk>
0xB941	U+59DE	<-	# <cjk>
0xB942	U+59DF	<-	# <cjk>
0xB943	U+59E3	<-	# <cjk>
0xB944	U+59E4	<-	# <cjk>
0xB945	U+59E7	<-	# <cjk>
0xB946	U+59EE	<-	# <cjk>
0xB947	U+59EF	<-	# <cjk>
0xB948	U+59F1	<-	# <cjk>
0xB949	U+59F2	<-	# <cjk>
0xB94A	U+59F4	<-	# <cjk>
0xB94B	U+59F7	<-	# <cjk>
0xB94C	U+5A00	<-	# <cjk>
0xB94D	U+5A04	<-	# <cjk>
0xB94E	U+5A0C	<-	# <cjk>
0xB94F	U+5A0D	<-	# <cjk>
0xB950	U+5A0E	<-	# <cjk>
0xB951	U+5A12	<-	# <cjk>
0xB952	U+5A13	<-	# <cjk>
0xB953	U+5A1E	<-	# <cjk>
0xB954	U+5A23	<-	# <cjk>
0xB955	U+5A24	<-	# <cjk>
0xB956	U+5A27	<-	# <cjk>
0xB957	U+5A28	<-	# <cjk>
0xB958	U+5A2A	<-	# <cjk>
0xB959	U+5A2D	<-	# <cjk>
0xB95A	U+5A30	<-	# <cjk>
0xB95B	U+5A44	<-	# <cjk>
0xB95C	U+5A45	<-	# <cjk>
0xB95D	U+5A47	<-	# <cjk>
0xB95E	U+5A48	<-	# <cjk>
0xB95F	U+5A4C	<-	# <cjk>
0xB960	U+5A50	<-	# <cjk>
0xB961	U+5A55	<-	# <cjk>
0xB962	U+5A5E	<-	# <cjk>
0xB963	U+5A63	<-	# <cjk>
0xB964	U+5A65	<-	# <cjk>
0xB965	U+5A67	<-	# <cjk>
0xB966	U+5A6D	<-	# <cjk>
0xB967	U+5A77	<-	# <cjk>
0xB968	U+5A7A	<-	# <cjk>
0xB969	U+5A7B	<-	# <cjk>
0xB96A	U+5A7E	<-	# <cjk>
0xB96B	U+5A8B	<-	# <cjk>
0xB96C	U+5A90	<-	# <cjk>
0xB96D	U+5A93	<-	# <cjk>
0xB96E	U+5A96	<-	# <cjk>
0xB96F	U+5A99	<-	# <cjk>
0xB970	U+5A9C	<-	# <cjk>
0xB971	U+5A9E	<-	# <cjk>
0xB972	U+5A9F	<-	# <cjk>
0xB973	U+5AA0	<-	# <cjk>
0xB974	U+5AA2	<-	# <cjk>
0xB975	U+5AA7	<-	# <cjk>
0xB976	U+5AAC	<-	# <cjk>
0xB977	U+5AB1	<-	# <cjk>
0xB978	U+5AB2	<-	# <cjk>
0xB979	U+5AB3	<-	# <cjk>
0xB97A	U+5AB5	<-	# <cjk>
0xB97B	U+5AB8	<-	# <cjk>
0xB97C	U+5ABA	<-	# <cjk>
0xB97D	U+5ABB	<-	# <cjk>
0xB97E	U+5ABF	<-	# <cjk>
0xB9A1	U+540E		# <cjk>
0xB9A2	U+5589		# <cjk>
0xB9A3	U+5751		# <cjk>
0xB9A4	U+57A2		# <cjk>
0xB9A5	U+597D		# <cjk>
0xB9A6	U+5B54		# <cjk>
0xB9A7	U+5B5D		# <cjk>
0xB9A8	U+5B8F		# <cjk>
0xB9A9	U+5DE5		# <cjk>
0xB9AA	U+5DE7		# <cjk>
0xB9AB	U+5DF7		# <cjk>
0xB9AC	U+5E78		# <cjk>
0xB9AD	U+5E83		# <cjk>
0xB9AE	U+5E9A		# <cjk>
0xB9AF	U+5EB7		# <cjk>
0xB9B0	U+5F18		# <cjk>
0xB9B1	U+6052		# <cjk>
0xB9B2	U+614C		# <cjk>
0xB9B3	U+6297		# <cjk>
0xB9B4	U+62D8		# <cjk>
0xB9B5	U+63A7		# <cjk>
0xB9B6	U+653B		# <cjk>
0xB9B7	U+6602		# <cjk>
0xB9B8	U+6643		# <cjk>
0xB9B9	U+66F4		# <cjk>
0xB9BA	U+676D		# <cjk>
0xB9BB	U+6821		# <cjk>
0xB9BC	U+6897		# <cjk>
0xB9BD	U+69CB		# <cjk>
0xB9BE	U+6C5F		# <cjk>
0xB9BF	U+6D2A		# <cjk>
0xB9C0	U+6D69		# <cjk>
0xB9C1	U+6E2F		# <cjk>
0xB9C2	U+6E9D		# <cjk>
0xB9C3	U+7532		# <cjk>
0xB9C4	U+7687		# <cjk>
0xB9C5	U+786C		# <cjk>
0xB9C6	U+7A3F		# <cjk>
0xB9C7	U+7CE0		# <cjk>
0xB9C8	U+7D05		# <cjk>
0xB9C9	U+7D18		# <cjk>
0xB9CA	U+7D5E		# <cjk>
0xB9CB	U+7DB1		# <cjk>
0xB9CC	U+8015		# <cjk>
0xB9CD	U+8003		# <cjk>
0xB9CE	U+80AF		# <cjk>
0xB9CF	U+80B1		# <cjk>
0xB9D0	U+8154		# <cjk>
0xB9D1	U+818F		# <cjk>
0xB9D2	U+822A		# <cjk>
0xB9D3	U+8352		# <cjk>
0xB9D4	U+884C		# <cjk>
0xB9D5	U+8861		# <cjk>
0xB9D6	U+8B1B		# <cjk>
0xB9D7	U+8CA2		# <cjk>
0xB9D8	U+8CFC		# <cjk>
0xB9D9	U+90CA		# <cjk>
0xB9DA	U+9175		# <cjk>
0xB9DB	U+9271		# <cjk>
0xB9DC	U+783F		# <cjk>
0xB9DD	U+92FC		# <cjk>
0xB9DE	U+95A4		# <cjk>
0xB9DF	U+964D		# <cjk>
0xB9E0	U+9805		# <cjk>
0xB9E1	U+9999		# <cjk>
0xB9E2	U+9AD8		# <cjk>
0xB9E3	U+9D3B		# <cjk>
0xB9E4	U+525B		# <cjk>
0xB9E5	U+52AB		# <cjk>
0xB9E6	U+53F7		# <cjk>
0xB9E7	U+5408		# <cjk>
0xB9E8	U+58D5		# <cjk>
0xB9E9	U+62F7		# <cjk>
0xB9EA	U+6FE0		# <cjk>
0xB9EB	U+8C6A		# <cjk>
0xB9EC	U+8F5F		# <cjk>
0xB9ED	U+9EB9		# <cjk>
0xB9EE	U+514B		# <cjk>
0xB9EF	U+523B		# <cjk>
0xB9F0	U+544A		# <cjk>
0xB9F1	U+56FD		# <cjk>
0xB9F2	U+7A40		# <cjk>
0xB9F3	U+9177		# <cjk>
0xB9F4	U+9D60		# <cjk>
