#?PETBL/1.0
#?o name="cp20936-ms-2000"
#?o ucm:code_set_alias="cp20936-ms	ms20936	windows20936	windows-20936"
## Source: 2000/08/26  21:00              173,602 c_20936.nls
#?o license="Public Domain"
0xB4D3	U+4ECE		# <cjk>
0xB4D4	U+4E1B		# <cjk>
0xB4D5	U+51D1		# <cjk>
0xB4D6	U+7C97		# <cjk>
0xB4D7	U+918B		# <cjk>
0xB4D8	U+7C07		# <cjk>
0xB4D9	U+4FC3		# <cjk>
0xB4DA	U+8E7F		# <cjk>
0xB4DB	U+7BE1		# <cjk>
0xB4DC	U+7A9C		# <cjk>
0xB4DD	U+6467		# <cjk>
0xB4DE	U+5D14		# <cjk>
0xB4DF	U+50AC		# <cjk>
0xB4E0	U+8106		# <cjk>
0xB4E1	U+7601		# <cjk>
0xB4E2	U+7CB9		# <cjk>
0xB4E3	U+6DEC		# <cjk>
0xB4E4	U+7FE0		# <cjk>
0xB4E5	U+6751		# <cjk>
0xB4E6	U+5B58		# <cjk>
0xB4E7	U+5BF8		# <cjk>
0xB4E8	U+78CB		# <cjk>
0xB4E9	U+64AE		# <cjk>
0xB4EA	U+6413		# <cjk>
0xB4EB	U+63AA		# <cjk>
0xB4EC	U+632B		# <cjk>
0xB4ED	U+9519		# <cjk>
0xB4EE	U+642D		# <cjk>
0xB4EF	U+8FBE		# <cjk>
0xB4F0	U+7B54		# <cjk>
0xB4F1	U+7629		# <cjk>
0xB4F2	U+6253		# <cjk>
0xB4F3	U+5927		# <cjk>
0xB4F4	U+5446		# <cjk>
0xB4F5	U+6B79		# <cjk>
0xB4F6	U+50A3		# <cjk>
0xB4F7	U+6234		# <cjk>
0xB4F8	U+5E26		# <cjk>
0xB4F9	U+6B86		# <cjk>
0xB4FA	U+4EE3		# <cjk>
0xB4FB	U+8D37		# <cjk>
0xB4FC	U+888B		# <cjk>
0xB4FD	U+5F85		# <cjk>
0xB4FE	U+902E		# <cjk>
0xB5A1	U+6020		# <cjk>
0xB5A2	U+803D		# <cjk>
0xB5A3	U+62C5		# <cjk>
0xB5A4	U+4E39		# <cjk>
0xB5A5	U+5355		# <cjk>
0xB5A6	U+90F8		# <cjk>
0xB5A7	U+63B8		# <cjk>
0xB5A8	U+80C6		# <cjk>
0xB5A9	U+65E6		# <cjk>
0xB5AA	U+6C2E		# <cjk>
0xB5AB	U+4F46		# <cjk>
0xB5AC	U+60EE		# <cjk>
0xB5AD	U+6DE1		# <cjk>
0xB5AE	U+8BDE		# <cjk>
0xB5AF	U+5F39		# <cjk>
0xB5B0	U+86CB		# <cjk>
0xB5B1	U+5F53		# <cjk>
0xB5B2	U+6321		# <cjk>
0xB5B3	U+515A		# <cjk>
0xB5B4	U+8361		# <cjk>
0xB5B5	U+6863		# <cjk>
0xB5B6	U+5200		# <cjk>
0xB5B7	U+6363		# <cjk>
0xB5B8	U+8E48		# <cjk>
0xB5B9	U+5012		# <cjk>
0xB5BA	U+5C9B		# <cjk>
0xB5BB	U+7977		# <cjk>
0xB5BC	U+5BFC		# <cjk>
0xB5BD	U+5230		# <cjk>
0xB5BE	U+7A3B		# <cjk>
0xB5BF	U+60BC		# <cjk>
0xB5C0	U+9053		# <cjk>
0xB5C1	U+76D7		# <cjk>
0xB5C2	U+5FB7		# <cjk>
0xB5C3	U+5F97		# <cjk>
0xB5C4	U+7684		# <cjk>
0xB5C5	U+8E6C		# <cjk>
0xB5C6	U+706F		# <cjk>
0xB5C7	U+767B		# <cjk>
0xB5C8	U+7B49		# <cjk>
0xB5C9	U+77AA		# <cjk>
0xB5CA	U+51F3		# <cjk>
0xB5CB	U+9093		# <cjk>
0xB5CC	U+5824		# <cjk>
0xB5CD	U+4F4E		# <cjk>
0xB5CE	U+6EF4		# <cjk>
0xB5CF	U+8FEA		# <cjk>
0xB5D0	U+654C		# <cjk>
0xB5D1	U+7B1B		# <cjk>
0xB5D2	U+72C4		# <cjk>
0xB5D3	U+6DA4		# <cjk>
0xB5D4	U+7FDF		# <cjk>
0xB5D5	U+5AE1		# <cjk>
0xB5D6	U+62B5		# <cjk>
0xB5D7	U+5E95		# <cjk>
0xB5D8	U+5730		# <cjk>
0xB5D9	U+8482		# <cjk>
0xB5DA	U+7B2C		# <cjk>
0xB5DB	U+5E1D		# <cjk>
0xB5DC	U+5F1F		# <cjk>
0xB5DD	U+9012		# <cjk>
0xB5DE	U+7F14		# <cjk>
0xB5DF	U+98A0		# <cjk>
0xB5E0	U+6382		# <cjk>
0xB5E1	U+6EC7		# <cjk>
0xB5E2	U+7898		# <cjk>
0xB5E3	U+70B9		# <cjk>
0xB5E4	U+5178		# <cjk>
0xB5E5	U+975B		# <cjk>
0xB5E6	U+57AB		# <cjk>
0xB5E7	U+7535		# <cjk>
0xB5E8	U+4F43		# <cjk>
0xB5E9	U+7538		# <cjk>
0xB5EA	U+5E97		# <cjk>
0xB5EB	U+60E6		# <cjk>
0xB5EC	U+5960		# <cjk>
0xB5ED	U+6DC0		# <cjk>
0xB5EE	U+6BBF		# <cjk>
0xB5EF	U+7889		# <cjk>
0xB5F0	U+53FC		# <cjk>
0xB5F1	U+96D5		# <cjk>
0xB5F2	U+51CB		# <cjk>
0xB5F3	U+5201		# <cjk>
0xB5F4	U+6389		# <cjk>
0xB5F5	U+540A		# <cjk>
0xB5F6	U+9493		# <cjk>
0xB5F7	U+8C03		# <cjk>
0xB5F8	U+8DCC		# <cjk>
0xB5F9	U+7239		# <cjk>
0xB5FA	U+789F		# <cjk>
0xB5FB	U+8776		# <cjk>
0xB5FC	U+8FED		# <cjk>
0xB5FD	U+8C0D		# <cjk>
0xB5FE	U+53E0		# <cjk>
0xB6A1	U+4E01		# <cjk>
0xB6A2	U+76EF		# <cjk>
0xB6A3	U+53EE		# <cjk>
0xB6A4	U+9489		# <cjk>
0xB6A5	U+9876		# <cjk>
0xB6A6	U+9F0E		# <cjk>
0xB6A7	U+952D		# <cjk>
0xB6A8	U+5B9A		# <cjk>
0xB6A9	U+8BA2		# <cjk>
0xB6AA	U+4E22		# <cjk>
0xB6AB	U+4E1C		# <cjk>
0xB6AC	U+51AC		# <cjk>
0xB6AD	U+8463		# <cjk>
0xB6AE	U+61C2		# <cjk>
0xB6AF	U+52A8		# <cjk>
0xB6B0	U+680B		# <cjk>
0xB6B1	U+4F97		# <cjk>
0xB6B2	U+606B		# <cjk>
0xB6B3	U+51BB		# <cjk>
0xB6B4	U+6D1E		# <cjk>
0xB6B5	U+515C		# <cjk>
0xB6B6	U+6296		# <cjk>
0xB6B7	U+6597		# <cjk>
0xB6B8	U+9661		# <cjk>
0xB6B9	U+8C46		# <cjk>
0xB6BA	U+9017		# <cjk>
0xB6BB	U+75D8		# <cjk>
0xB6BC	U+90FD		# <cjk>
0xB6BD	U+7763		# <cjk>
0xB6BE	U+6BD2		# <cjk>
0xB6BF	U+728A		# <cjk>
0xB6C0	U+72EC		# <cjk>
0xB6C1	U+8BFB		# <cjk>
0xB6C2	U+5835		# <cjk>
0xB6C3	U+7779		# <cjk>
0xB6C4	U+8D4C		# <cjk>
0xB6C5	U+675C		# <cjk>
0xB6C6	U+9540		# <cjk>
0xB6C7	U+809A		# <cjk>
0xB6C8	U+5EA6		# <cjk>
0xB6C9	U+6E21		# <cjk>
0xB6CA	U+5992		# <cjk>
0xB6CB	U+7AEF		# <cjk>
0xB6CC	U+77ED		# <cjk>
0xB6CD	U+953B		# <cjk>
0xB6CE	U+6BB5		# <cjk>
0xB6CF	U+65AD		# <cjk>
0xB6D0	U+7F0E		# <cjk>
0xB6D1	U+5806		# <cjk>
0xB6D2	U+5151		# <cjk>
0xB6D3	U+961F		# <cjk>
0xB6D4	U+5BF9		# <cjk>
0xB6D5	U+58A9		# <cjk>
0xB6D6	U+5428		# <cjk>
0xB6D7	U+8E72		# <cjk>
0xB6D8	U+6566		# <cjk>
0xB6D9	U+987F		# <cjk>
0xB6DA	U+56E4		# <cjk>
0xB6DB	U+949D		# <cjk>
0xB6DC	U+76FE		# <cjk>
0xB6DD	U+9041		# <cjk>
0xB6DE	U+6387		# <cjk>
0xB6DF	U+54C6		# <cjk>
0xB6E0	U+591A		# <cjk>
0xB6E1	U+593A		# <cjk>
0xB6E2	U+579B		# <cjk>
0xB6E3	U+8EB2		# <cjk>
0xB6E4	U+6735		# <cjk>
0xB6E5	U+8DFA		# <cjk>
0xB6E6	U+8235		# <cjk>
0xB6E7	U+5241		# <cjk>
0xB6E8	U+60F0		# <cjk>
0xB6E9	U+5815		# <cjk>
0xB6EA	U+86FE		# <cjk>
0xB6EB	U+5CE8		# <cjk>
0xB6EC	U+9E45		# <cjk>
0xB6ED	U+4FC4		# <cjk>
0xB6EE	U+989D		# <cjk>
0xB6EF	U+8BB9		# <cjk>
0xB6F0	U+5A25		# <cjk>
0xB6F1	U+6076		# <cjk>
0xB6F2	U+5384		# <cjk>
0xB6F3	U+627C		# <cjk>
0xB6F4	U+904F		# <cjk>
0xB6F5	U+9102		# <cjk>
0xB6F6	U+997F		# <cjk>
0xB6F7	U+6069		# <cjk>
0xB6F8	U+800C		# <cjk>
0xB6F9	U+513F		# <cjk>
0xB6FA	U+8033		# <cjk>
0xB6FB	U+5C14		# <cjk>
0xB6FC	U+9975		# <cjk>
0xB6FD	U+6D31		# <cjk>
0xB6FE	U+4E8C		# <cjk>
0xB7A1	U+8D30		# <cjk>
0xB7A2	U+53D1		# <cjk>
0xB7A3	U+7F5A		# <cjk>
0xB7A4	U+7B4F		# <cjk>
0xB7A5	U+4F10		# <cjk>
0xB7A6	U+4E4F		# <cjk>
0xB7A7	U+9600		# <cjk>
0xB7A8	U+6CD5		# <cjk>
0xB7A9	U+73D0		# <cjk>
0xB7AA	U+85E9		# <cjk>
0xB7AB	U+5E06		# <cjk>
0xB7AC	U+756A		# <cjk>
0xB7AD	U+7FFB		# <cjk>
0xB7AE	U+6A0A		# <cjk>
0xB7AF	U+77FE		# <cjk>
0xB7B0	U+9492		# <cjk>
0xB7B1	U+7E41		# <cjk>
0xB7B2	U+51E1		# <cjk>
0xB7B3	U+70E6		# <cjk>
0xB7B4	U+53CD		# <cjk>
0xB7B5	U+8FD4		# <cjk>
0xB7B6	U+8303		# <cjk>
0xB7B7	U+8D29		# <cjk>
0xB7B8	U+72AF		# <cjk>
0xB7B9	U+996D		# <cjk>
0xB7BA	U+6CDB		# <cjk>
0xB7BB	U+574A		# <cjk>
0xB7BC	U+82B3		# <cjk>
0xB7BD	U+65B9		# <cjk>
0xB7BE	U+80AA		# <cjk>
0xB7BF	U+623F		# <cjk>
0xB7C0	U+9632		# <cjk>
0xB7C1	U+59A8		# <cjk>
0xB7C2	U+4EFF		# <cjk>
0xB7C3	U+8BBF		# <cjk>
0xB7C4	U+7EBA		# <cjk>
0xB7C5	U+653E		# <cjk>
0xB7C6	U+83F2		# <cjk>
0xB7C7	U+975E		# <cjk>
0xB7C8	U+5561		# <cjk>
0xB7C9	U+98DE		# <cjk>
0xB7CA	U+80A5		# <cjk>
0xB7CB	U+532A		# <cjk>
0xB7CC	U+8BFD		# <cjk>
0xB7CD	U+5420		# <cjk>
0xB7CE	U+80BA		# <cjk>
0xB7CF	U+5E9F		# <cjk>
0xB7D0	U+6CB8		# <cjk>
0xB7D1	U+8D39		# <cjk>
0xB7D2	U+82AC		# <cjk>
0xB7D3	U+915A		# <cjk>
0xB7D4	U+5429		# <cjk>
0xB7D5	U+6C1B		# <cjk>
0xB7D6	U+5206		# <cjk>
0xB7D7	U+7EB7		# <cjk>
0xB7D8	U+575F		# <cjk>
0xB7D9	U+711A		# <cjk>
0xB7DA	U+6C7E		# <cjk>
0xB7DB	U+7C89		# <cjk>
0xB7DC	U+594B		# <cjk>
0xB7DD	U+4EFD		# <cjk>
0xB7DE	U+5FFF		# <cjk>
0xB7DF	U+6124		# <cjk>
0xB7E0	U+7CAA		# <cjk>
0xB7E1	U+4E30		# <cjk>
0xB7E2	U+5C01		# <cjk>
0xB7E3	U+67AB		# <cjk>
0xB7E4	U+8702		# <cjk>
0xB7E5	U+5CF0		# <cjk>
0xB7E6	U+950B		# <cjk>
0xB7E7	U+98CE		# <cjk>
0xB7E8	U+75AF		# <cjk>
0xB7E9	U+70FD		# <cjk>
0xB7EA	U+9022		# <cjk>
0xB7EB	U+51AF		# <cjk>
0xB7EC	U+7F1D		# <cjk>
0xB7ED	U+8BBD		# <cjk>
0xB7EE	U+5949		# <cjk>
0xB7EF	U+51E4		# <cjk>
0xB7F0	U+4F5B		# <cjk>
0xB7F1	U+5426		# <cjk>
0xB7F2	U+592B		# <cjk>
0xB7F3	U+6577		# <cjk>
0xB7F4	U+80A4		# <cjk>
0xB7F5	U+5B75		# <cjk>
0xB7F6	U+6276		# <cjk>
0xB7F7	U+62C2		# <cjk>
0xB7F8	U+8F90		# <cjk>
0xB7F9	U+5E45		# <cjk>
0xB7FA	U+6C1F		# <cjk>
0xB7FB	U+7B26		# <cjk>
0xB7FC	U+4F0F		# <cjk>
0xB7FD	U+4FD8		# <cjk>
0xB7FE	U+670D		# <cjk>
0xB8A1	U+6D6E		# <cjk>
0xB8A2	U+6DAA		# <cjk>
0xB8A3	U+798F		# <cjk>
0xB8A4	U+88B1		# <cjk>
0xB8A5	U+5F17		# <cjk>
0xB8A6	U+752B		# <cjk>
0xB8A7	U+629A		# <cjk>
0xB8A8	U+8F85		# <cjk>
0xB8A9	U+4FEF		# <cjk>
0xB8AA	U+91DC		# <cjk>
0xB8AB	U+65A7		# <cjk>
0xB8AC	U+812F		# <cjk>
0xB8AD	U+8151		# <cjk>
0xB8AE	U+5E9C		# <cjk>
0xB8AF	U+8150		# <cjk>
0xB8B0	U+8D74		# <cjk>
0xB8B1	U+526F		# <cjk>
0xB8B2	U+8986		# <cjk>
0xB8B3	U+8D4B		# <cjk>
0xB8B4	U+590D		# <cjk>
0xB8B5	U+5085		# <cjk>
0xB8B6	U+4ED8		# <cjk>
0xB8B7	U+961C		# <cjk>
0xB8B8	U+7236		# <cjk>
0xB8B9	U+8179		# <cjk>
0xB8BA	U+8D1F		# <cjk>
0xB8BB	U+5BCC		# <cjk>
0xB8BC	U+8BA3		# <cjk>
0xB8BD	U+9644		# <cjk>
0xB8BE	U+5987		# <cjk>
0xB8BF	U+7F1A		# <cjk>
0xB8C0	U+5490		# <cjk>
0xB8C1	U+5676		# <cjk>
0xB8C2	U+560E		# <cjk>
0xB8C3	U+8BE5		# <cjk>
0xB8C4	U+6539		# <cjk>
0xB8C5	U+6982		# <cjk>
0xB8C6	U+9499		# <cjk>
0xB8C7	U+76D6		# <cjk>
0xB8C8	U+6E89		# <cjk>
0xB8C9	U+5E72		# <cjk>
0xB8CA	U+7518		# <cjk>
0xB8CB	U+6746		# <cjk>
0xB8CC	U+67D1		# <cjk>
0xB8CD	U+7AFF		# <cjk>
0xB8CE	U+809D		# <cjk>
0xB8CF	U+8D76		# <cjk>
0xB8D0	U+611F		# <cjk>
0xB8D1	U+79C6		# <cjk>
0xB8D2	U+6562		# <cjk>
0xB8D3	U+8D63		# <cjk>
0xB8D4	U+5188		# <cjk>
0xB8D5	U+521A		# <cjk>
0xB8D6	U+94A2		# <cjk>
0xB8D7	U+7F38		# <cjk>
0xB8D8	U+809B		# <cjk>
0xB8D9	U+7EB2		# <cjk>
0xB8DA	U+5C97		# <cjk>
0xB8DB	U+6E2F		# <cjk>
0xB8DC	U+6760		# <cjk>
0xB8DD	U+7BD9		# <cjk>
0xB8DE	U+768B		# <cjk>
0xB8DF	U+9AD8		# <cjk>
0xB8E0	U+818F		# <cjk>
0xB8E1	U+7F94		# <cjk>
0xB8E2	U+7CD5		# <cjk>
0xB8E3	U+641E		# <cjk>
0xB8E4	U+9550		# <cjk>
0xB8E5	U+7A3F		# <cjk>
0xB8E6	U+544A		# <cjk>
0xB8E7	U+54E5		# <cjk>
0xB8E8	U+6B4C		# <cjk>
0xB8E9	U+6401		# <cjk>
0xB8EA	U+6208		# <cjk>
0xB8EB	U+9E3D		# <cjk>
0xB8EC	U+80F3		# <cjk>
0xB8ED	U+7599		# <cjk>
0xB8EE	U+5272		# <cjk>
0xB8EF	U+9769		# <cjk>
0xB8F0	U+845B		# <cjk>
0xB8F1	U+683C		# <cjk>
0xB8F2	U+86E4		# <cjk>
0xB8F3	U+9601		# <cjk>
0xB8F4	U+9694		# <cjk>
0xB8F5	U+94EC		# <cjk>
0xB8F6	U+4E2A		# <cjk>
0xB8F7	U+5404		# <cjk>
0xB8F8	U+7ED9		# <cjk>
0xB8F9	U+6839		# <cjk>
0xB8FA	U+8DDF		# <cjk>
0xB8FB	U+8015		# <cjk>
0xB8FC	U+66F4		# <cjk>
0xB8FD	U+5E9A		# <cjk>
0xB8FE	U+7FB9		# <cjk>
0xB9A1	U+57C2		# <cjk>
0xB9A2	U+803F		# <cjk>
0xB9A3	U+6897		# <cjk>
0xB9A4	U+5DE5		# <cjk>
0xB9A5	U+653B		# <cjk>
0xB9A6	U+529F		# <cjk>
0xB9A7	U+606D		# <cjk>
0xB9A8	U+9F9A		# <cjk>
0xB9A9	U+4F9B		# <cjk>
0xB9AA	U+8EAC		# <cjk>
0xB9AB	U+516C		# <cjk>
0xB9AC	U+5BAB		# <cjk>
0xB9AD	U+5F13		# <cjk>
0xB9AE	U+5DE9		# <cjk>
0xB9AF	U+6C5E		# <cjk>
0xB9B0	U+62F1		# <cjk>
0xB9B1	U+8D21		# <cjk>
0xB9B2	U+5171		# <cjk>
0xB9B3	U+94A9		# <cjk>
0xB9B4	U+52FE		# <cjk>
0xB9B5	U+6C9F		# <cjk>
0xB9B6	U+82DF		# <cjk>
0xB9B7	U+72D7		# <cjk>
0xB9B8	U+57A2		# <cjk>
0xB9B9	U+6784		# <cjk>
0xB9BA	U+8D2D		# <cjk>
0xB9BB	U+591F		# <cjk>
0xB9BC	U+8F9C		# <cjk>
0xB9BD	U+83C7		# <cjk>
0xB9BE	U+5495		# <cjk>
0xB9BF	U+7B8D		# <cjk>
0xB9C0	U+4F30		# <cjk>
0xB9C1	U+6CBD		# <cjk>
0xB9C2	U+5B64		# <cjk>
0xB9C3	U+59D1		# <cjk>
0xB9C4	U+9F13		# <cjk>
0xB9C5	U+53E4		# <cjk>
0xB9C6	U+86CA		# <cjk>
0xB9C7	U+9AA8		# <cjk>
0xB9C8	U+8C37		# <cjk>
0xB9C9	U+80A1		# <cjk>
0xB9CA	U+6545		# <cjk>
0xB9CB	U+987E		# <cjk>
0xB9CC	U+56FA		# <cjk>
0xB9CD	U+96C7		# <cjk>
0xB9CE	U+522E		# <cjk>
0xB9CF	U+74DC		# <cjk>
0xB9D0	U+5250		# <cjk>
0xB9D1	U+5BE1		# <cjk>
0xB9D2	U+6302		# <cjk>
0xB9D3	U+8902		# <cjk>
0xB9D4	U+4E56		# <cjk>
0xB9D5	U+62D0		# <cjk>
0xB9D6	U+602A		# <cjk>
0xB9D7	U+68FA		# <cjk>
0xB9D8	U+5173		# <cjk>
0xB9D9	U+5B98		# <cjk>
0xB9DA	U+51A0		# <cjk>
0xB9DB	U+89C2		# <cjk>
0xB9DC	U+7BA1		# <cjk>
0xB9DD	U+9986		# <cjk>
0xB9DE	U+7F50		# <cjk>
0xB9DF	U+60EF		# <cjk>
0xB9E0	U+704C		# <cjk>
0xB9E1	U+8D2F		# <cjk>
0xB9E2	U+5149		# <cjk>
0xB9E3	U+5E7F		# <cjk>
0xB9E4	U+901B		# <cjk>
0xB9E5	U+7470		# <cjk>
0xB9E6	U+89C4		# <cjk>
0xB9E7	U+572D		# <cjk>
0xB9E8	U+7845		# <cjk>
0xB9E9	U+5F52		# <cjk>
0xB9EA	U+9F9F		# <cjk>
0xB9EB	U+95FA		# <cjk>
0xB9EC	U+8F68		# <cjk>
0xB9ED	U+9B3C		# <cjk>
0xB9EE	U+8BE1		# <cjk>
0xB9EF	U+7678		# <cjk>
0xB9F0	U+6842		# <cjk>
0xB9F1	U+67DC		# <cjk>
0xB9F2	U+8DEA		# <cjk>
0xB9F3	U+8D35		# <cjk>
0xB9F4	U+523D		# <cjk>
0xB9F5	U+8F8A		# <cjk>
0xB9F6	U+6EDA		# <cjk>
0xB9F7	U+68CD		# <cjk>
0xB9F8	U+9505		# <cjk>
0xB9F9	U+90ED		# <cjk>
0xB9FA	U+56FD		# <cjk>
0xB9FB	U+679C		# <cjk>
0xB9FC	U+88F9		# <cjk>
0xB9FD	U+8FC7		# <cjk>
0xB9FE	U+54C8		# <cjk>
0xBAA1	U+9AB8		# <cjk>
0xBAA2	U+5B69		# <cjk>
0xBAA3	U+6D77		# <cjk>
0xBAA4	U+6C26		# <cjk>
0xBAA5	U+4EA5		# <cjk>
0xBAA6	U+5BB3		# <cjk>
0xBAA7	U+9A87		# <cjk>
0xBAA8	U+9163		# <cjk>
0xBAA9	U+61A8		# <cjk>
0xBAAA	U+90AF		# <cjk>
0xBAAB	U+97E9		# <cjk>
0xBAAC	U+542B		# <cjk>
0xBAAD	U+6DB5		# <cjk>
0xBAAE	U+5BD2		# <cjk>
0xBAAF	U+51FD		# <cjk>
0xBAB0	U+558A		# <cjk>
0xBAB1	U+7F55		# <cjk>
0xBAB2	U+7FF0		# <cjk>
0xBAB3	U+64BC		# <cjk>
0xBAB4	U+634D		# <cjk>
0xBAB5	U+65F1		# <cjk>
0xBAB6	U+61BE		# <cjk>
0xBAB7	U+608D		# <cjk>
0xBAB8	U+710A		# <cjk>
0xBAB9	U+6C57		# <cjk>
0xBABA	U+6C49		# <cjk>
0xBABB	U+592F		# <cjk>
0xBABC	U+676D		# <cjk>
0xBABD	U+822A		# <cjk>
0xBABE	U+58D5		# <cjk>
0xBABF	U+568E		# <cjk>
0xBAC0	U+8C6A		# <cjk>
0xBAC1	U+6BEB		# <cjk>
0xBAC2	U+90DD		# <cjk>
0xBAC3	U+597D		# <cjk>
0xBAC4	U+8017		# <cjk>
0xBAC5	U+53F7		# <cjk>
0xBAC6	U+6D69		# <cjk>
0xBAC7	U+5475		# <cjk>
0xBAC8	U+559D		# <cjk>
0xBAC9	U+8377		# <cjk>
0xBACA	U+83CF		# <cjk>
0xBACB	U+6838		# <cjk>
0xBACC	U+79BE		# <cjk>
0xBACD	U+548C		# <cjk>
0xBACE	U+4F55		# <cjk>
0xBACF	U+5408		# <cjk>
0xBAD0	U+76D2		# <cjk>
0xBAD1	U+8C89		# <cjk>
0xBAD2	U+9602		# <cjk>
0xBAD3	U+6CB3		# <cjk>
0xBAD4	U+6DB8		# <cjk>
0xBAD5	U+8D6B		# <cjk>
0xBAD6	U+8910		# <cjk>
0xBAD7	U+9E64		# <cjk>
0xBAD8	U+8D3A		# <cjk>
0xBAD9	U+563F		# <cjk>
0xBADA	U+9ED1		# <cjk>
0xBADB	U+75D5		# <cjk>
0xBADC	U+5F88		# <cjk>
0xBADD	U+72E0		# <cjk>
0xBADE	U+6068		# <cjk>
0xBADF	U+54FC		# <cjk>
0xBAE0	U+4EA8		# <cjk>
0xBAE1	U+6A2A		# <cjk>
0xBAE2	U+8861		# <cjk>
0xBAE3	U+6052		# <cjk>
0xBAE4	U+8F70		# <cjk>
0xBAE5	U+54C4		# <cjk>
0xBAE6	U+70D8		# <cjk>
0xBAE7	U+8679		# <cjk>
0xBAE8	U+9E3F		# <cjk>
0xBAE9	U+6D2A		# <cjk>
0xBAEA	U+5B8F		# <cjk>
0xBAEB	U+5F18		# <cjk>
0xBAEC	U+7EA2		# <cjk>
0xBAED	U+5589		# <cjk>
0xBAEE	U+4FAF		# <cjk>
0xBAEF	U+7334		# <cjk>
0xBAF0	U+543C		# <cjk>
0xBAF1	U+539A		# <cjk>
0xBAF2	U+5019		# <cjk>
0xBAF3	U+540E		# <cjk>
0xBAF4	U+547C		# <cjk>
0xBAF5	U+4E4E		# <cjk>
0xBAF6	U+5FFD		# <cjk>
0xBAF7	U+745A		# <cjk>
0xBAF8	U+58F6		# <cjk>
0xBAF9	U+846B		# <cjk>
0xBAFA	U+80E1		# <cjk>
0xBAFB	U+8774		# <cjk>
0xBAFC	U+72D0		# <cjk>
0xBAFD	U+7CCA		# <cjk>
0xBAFE	U+6E56		# <cjk>
0xBBA1	U+5F27		# <cjk>
0xBBA2	U+864E		# <cjk>
0xBBA3	U+552C		# <cjk>
0xBBA4	U+62A4		# <cjk>
0xBBA5	U+4E92		# <cjk>
0xBBA6	U+6CAA		# <cjk>
0xBBA7	U+6237		# <cjk>
0xBBA8	U+82B1		# <cjk>
0xBBA9	U+54D7		# <cjk>
0xBBAA	U+534E		# <cjk>
0xBBAB	U+733E		# <cjk>
0xBBAC	U+6ED1		# <cjk>
0xBBAD	U+753B		# <cjk>
0xBBAE	U+5212		# <cjk>
0xBBAF	U+5316		# <cjk>
0xBBB0	U+8BDD		# <cjk>
0xBBB1	U+69D0		# <cjk>
0xBBB2	U+5F8A		# <cjk>
0xBBB3	U+6000		# <cjk>
0xBBB4	U+6DEE		# <cjk>
0xBBB5	U+574F		# <cjk>
0xBBB6	U+6B22		# <cjk>
0xBBB7	U+73AF		# <cjk>
0xBBB8	U+6853		# <cjk>
0xBBB9	U+8FD8		# <cjk>
0xBBBA	U+7F13		# <cjk>
0xBBBB	U+6362		# <cjk>
0xBBBC	U+60A3		# <cjk>
0xBBBD	U+5524		# <cjk>
0xBBBE	U+75EA		# <cjk>
0xBBBF	U+8C62		# <cjk>
0xBBC0	U+7115		# <cjk>
0xBBC1	U+6DA3		# <cjk>
0xBBC2	U+5BA6		# <cjk>
0xBBC3	U+5E7B		# <cjk>
0xBBC4	U+8352		# <cjk>
0xBBC5	U+614C		# <cjk>
0xBBC6	U+9EC4		# <cjk>
0xBBC7	U+78FA		# <cjk>
0xBBC8	U+8757		# <cjk>
0xBBC9	U+7C27		# <cjk>
0xBBCA	U+7687		# <cjk>
0xBBCB	U+51F0		# <cjk>
0xBBCC	U+60F6		# <cjk>
0xBBCD	U+714C		# <cjk>
0xBBCE	U+6643		# <cjk>
0xBBCF	U+5E4C		# <cjk>
0xBBD0	U+604D		# <cjk>
0xBBD1	U+8C0E		# <cjk>
0xBBD2	U+7070		# <cjk>
0xBBD3	U+6325		# <cjk>
0xBBD4	U+8F89		# <cjk>
0xBBD5	U+5FBD		# <cjk>
0xBBD6	U+6062		# <cjk>
0xBBD7	U+86D4		# <cjk>
0xBBD8	U+56DE		# <cjk>
0xBBD9	U+6BC1		# <cjk>
0xBBDA	U+6094		# <cjk>
0xBBDB	U+6167		# <cjk>
0xBBDC	U+5349		# <cjk>
0xBBDD	U+60E0		# <cjk>
0xBBDE	U+6666		# <cjk>
0xBBDF	U+8D3F		# <cjk>
0xBBE0	U+79FD		# <cjk>
0xBBE1	U+4F1A		# <cjk>
0xBBE2	U+70E9		# <cjk>
0xBBE3	U+6C47		# <cjk>
0xBBE4	U+8BB3		# <cjk>
0xBBE5	U+8BF2		# <cjk>
0xBBE6	U+7ED8		# <cjk>
0xBBE7	U+8364		# <cjk>
0xBBE8	U+660F		# <cjk>
0xBBE9	U+5A5A		# <cjk>
0xBBEA	U+9B42		# <cjk>
0xBBEB	U+6D51		# <cjk>
0xBBEC	U+6DF7		# <cjk>
0xBBED	U+8C41		# <cjk>
0xBBEE	U+6D3B		# <cjk>
0xBBEF	U+4F19		# <cjk>
0xBBF0	U+706B		# <cjk>
0xBBF1	U+83B7		# <cjk>
0xBBF2	U+6216		# <cjk>
0xBBF3	U+60D1		# <cjk>
0xBBF4	U+970D		# <cjk>
0xBBF5	U+8D27		# <cjk>
0xBBF6	U+7978		# <cjk>
0xBBF7	U+51FB		# <cjk>
0xBBF8	U+573E		# <cjk>
0xBBF9	U+57FA		# <cjk>
0xBBFA	U+673A		# <cjk>
0xBBFB	U+7578		# <cjk>
0xBBFC	U+7A3D		# <cjk>
